Lat,Lon,Predicted_NTU,Flow_U,Flow_V,Risk_Level,Source
16.519892,80.61221,82.14991,-6218.437,4403.885,Low,Industrial Zone Upstream
16.519892,80.6139,84.139824,-6897.53,6206.9453,Low,Industrial Zone Upstream
16.518274,80.5599,163.62814,-7222.211,781.4977,Moderate,Industrial Zone Upstream
16.518274,80.561584,135.07092,-88645.016,14837.63,Moderate,Industrial Zone Upstream
16.518274,80.56327,132.99147,32383.379,-7989.8364,Moderate,Industrial Zone Upstream
16.518274,80.56496,147.17311,6988.908,-6711.569,Moderate,Industrial Zone Upstream
16.518274,80.59027,84.60288,-31850.818,-16084.514,Low,Industrial Zone Upstream
16.518274,80.59196,137.69884,-23862.455,-21632.812,Moderate,Industrial Zone Upstream
16.518274,80.59365,168.9156,57443.066,17744.78,Moderate,Industrial Zone Upstream
16.518274,80.59534,185.90599,-53316.066,36327.695,Moderate,Industrial Zone Upstream
16.518274,80.59702,200.52678,816.8247,1977.966,Moderate,Industrial Zone Upstream
16.518274,80.61052,89.878624,4488.0376,-936.8407,Low,Industrial Zone Upstream
16.518274,80.61221,93.125404,-12567.28,7407.055,Low,Industrial Zone Upstream
16.516655,80.561584,89.380905,-41450.31,-13550.372,Low,Industrial Zone Upstream
16.516655,80.56327,64.0556,-37263.184,-28494.621,Low,Industrial Zone Upstream
16.516655,80.56496,99.17294,248.993,-15947.95,Low,Industrial Zone Upstream
16.516655,80.56665,133.04958,-64.40402,-28562.346,Moderate,Industrial Zone Upstream
16.516655,80.56834,149.51468,-2691.7095,-20945.291,Moderate,Industrial Zone Upstream
16.516655,80.573395,181.08421,5444.967,-13186.254,Moderate,Industrial Zone Upstream
16.516655,80.57509,165.56181,-21767.453,-3597.4128,Moderate,Industrial Zone Upstream
16.516655,80.59196,101.23469,-67658.375,-15682.918,Moderate,Industrial Zone Upstream
16.516655,80.59365,139.8163,-57625.633,7921.29,Moderate,Industrial Zone Upstream
16.516655,80.59534,173.64067,-33507.074,-287.44778,Moderate,Industrial Zone Upstream
16.516655,80.59702,174.43588,6297.0005,-9098.727,Moderate,Industrial Zone Upstream
16.516655,80.59871,173.51472,15789.361,-20956.754,Moderate,Industrial Zone Upstream
16.516655,80.600395,160.20583,-20951.574,-17242.006,Moderate,Industrial Zone Upstream
16.516655,80.61052,89.47332,-1325.2375,4422.237,Low,Industrial Zone Upstream
16.515038,80.561584,82.96468,-16342.765,-33137.42,Low,Industrial Zone Upstream
16.515038,80.56327,73.21354,17250.273,-10676.727,Low,Industrial Zone Upstream
16.515038,80.56496,95.705345,-7387.719,-2619.414,Low,Industrial Zone Upstream
16.515038,80.56665,94.933365,13168.926,-9162.416,Low,Industrial Zone Upstream
16.515038,80.57171,127.950294,-9070.9,13981.048,Moderate,Industrial Zone Upstream
16.515038,80.573395,131.8078,-14711.763,20016.016,Moderate,Industrial Zone Upstream
16.515038,80.57509,142.32161,-19785.791,8214.029,Moderate,Industrial Zone Upstream
16.515038,80.576775,161.56161,-2803.6333,-95861.555,Moderate,Industrial Zone Upstream
16.515038,80.57846,172.46068,-8239.125,-15873.329,Moderate,Industrial Zone Upstream
16.515038,80.58352,179.1493,-16275.812,15373.09,Moderate,Industrial Zone Upstream
16.515038,80.59365,113.13831,-47318.195,-46219.73,Moderate,Industrial Zone Upstream
16.515038,80.59534,145.45892,54582.84,-14620.595,Moderate,Industrial Zone Upstream
16.515038,80.59702,163.65413,26240.572,-30108.24,Moderate,Industrial Zone Upstream
16.515038,80.59871,158.64104,45676.645,4542.189,Moderate,Industrial Zone Upstream
16.515038,80.600395,160.58858,-33874.688,-8344.21,Moderate,Industrial Zone Upstream
16.515038,80.61052,89.735374,-992.6507,3483.9968,Low,Industrial Zone Upstream
16.51342,80.56327,108.90151,4791.599,-7863.069,Moderate,Industrial Zone Upstream
16.51342,80.56496,107.28201,-1146.1951,2185.5823,Moderate,Industrial Zone Upstream
16.51342,80.58015,139.41902,976.6323,-16648.1,Moderate,Industrial Zone Upstream
16.51342,80.58183,145.98122,-24831.74,-14669.957,Moderate,Industrial Zone Upstream
16.51342,80.58352,163.32048,20709.783,22818.465,Moderate,Industrial Zone Upstream
16.51342,80.58521,142.22322,52933.332,99463.29,Moderate,Industrial Zone Upstream
16.51342,80.5869,80.37339,87684.375,17118.912,Low,Industrial Zone Upstream
16.51342,80.59196,53.165638,-46928.258,-32736.895,Low,Industrial Zone Upstream
16.51342,80.59365,81.23377,-46519.44,-58199.758,Low,Industrial Zone Upstream
16.51342,80.59534,122.49903,14405.351,-42655.945,Moderate,Industrial Zone Upstream
16.51342,80.59702,152.98424,48480.74,-35945.125,Moderate,Industrial Zone Upstream
16.51342,80.59871,163.65395,-8103.177,-7999.109,Moderate,Industrial Zone Upstream
16.51342,80.600395,163.09987,-3524.8406,32724.441,Moderate,Industrial Zone Upstream
16.51342,80.60208,137.20389,6993.3867,40323.58,Moderate,Industrial Zone Upstream
16.5118,80.56496,115.31907,-10754.187,-2452.017,Moderate,Industrial Zone Upstream
16.5118,80.56665,119.22816,13861.786,11891.104,Moderate,Industrial Zone Upstream
16.5118,80.58183,166.15459,-8228.108,-35274.082,Moderate,Industrial Zone Upstream
16.5118,80.58352,179.11487,57545.31,-31829.504,Moderate,Industrial Zone Upstream
16.5118,80.58521,158.59251,107729.34,-16666.74,Moderate,Industrial Zone Upstream
16.5118,80.59534,97.58332,8752.247,-23857.094,Low,Industrial Zone Upstream
16.5118,80.59702,137.68977,13816.971,-4759.4688,Moderate,Industrial Zone Upstream
16.5118,80.59871,147.32153,-41813.32,-4802.7236,Moderate,Industrial Zone Upstream
16.5118,80.600395,149.22235,-14454.008,15016.078,Moderate,Industrial Zone Upstream
16.5118,80.60208,143.6997,53315.953,38933.066,Moderate,Industrial Zone Upstream
16.5118,80.603775,98.14856,36494.56,37765.656,Low,Industrial Zone Upstream
16.510183,80.56665,119.09148,-4449.926,-6798.8037,Moderate,Industrial Zone Upstream
16.510183,80.56834,121.82688,4232.492,406.5898,Moderate,Industrial Zone Upstream
16.510183,80.58183,198.39308,61581.39,6551.0815,Moderate,Industrial Zone Upstream
16.510183,80.58352,195.45451,53213.06,-36999.516,Moderate,Industrial Zone Upstream
16.510183,80.58521,175.39693,-10341.248,-76989.92,Moderate,Industrial Zone Upstream
16.510183,80.5869,158.34877,45720.1,-32992.094,Moderate,Industrial Zone Upstream
16.510183,80.59702,134.42676,28473.729,19736.738,Moderate,Industrial Zone Upstream
16.510183,80.59871,133.09776,-19566.322,-6747.0815,Moderate,Industrial Zone Upstream
16.510183,80.600395,126.46096,-12685.993,-46195.484,Moderate,Industrial Zone Upstream
16.510183,80.60208,123.45705,-50831.445,-47959.652,Moderate,Industrial Zone Upstream
16.510183,80.603775,128.37077,54514.734,-7189.2075,Moderate,Industrial Zone Upstream
16.510183,80.60546,129.23323,4519.5625,-19539.979,Moderate,Industrial Zone Upstream
16.510183,80.60715,122.34432,20782.328,-14486.997,Moderate,Industrial Zone Upstream
16.510183,80.60883,153.04512,-11528.475,-10381.335,Moderate,Industrial Zone Upstream
16.508566,80.56834,100.73291,-3883.3276,-11107.551,Moderate,Industrial Zone Upstream
16.508566,80.57002,103.423645,2314.7007,-6835.92,Moderate,Industrial Zone Upstream
16.508566,80.57509,107.7609,-9486.832,-15115.575,Moderate,Industrial Zone Upstream
16.508566,80.576775,107.19573,-14618.71,-31275.094,Moderate,Industrial Zone Upstream
16.508566,80.57846,120.4007,-15114.113,-32746.084,Moderate,Industrial Zone Upstream
16.508566,80.58015,156.84166,9865.451,8242.925,Moderate,Industrial Zone Upstream
16.508566,80.58183,182.68327,11046.528,29683.309,Moderate,Industrial Zone Upstream
16.508566,80.58352,173.11772,28755.828,-29404.322,Moderate,Industrial Zone Upstream
16.508566,80.58521,165.32127,13745.202,-21247.088,Moderate,Industrial Zone Upstream
16.508566,80.5869,163.75763,-30374.42,732.5595,Moderate,Industrial Zone Upstream
16.508566,80.588585,150.11523,35037.36,51680.312,Moderate,Industrial Zone Upstream
16.508566,80.59871,137.23909,673.0082,-10305.432,Moderate,Industrial Zone Upstream
16.508566,80.600395,129.91113,33381.727,-30700.338,Moderate,Industrial Zone Upstream
16.508566,80.60208,119.323074,-30081.379,-50042.273,Moderate,Industrial Zone Upstream
16.508566,80.603775,132.03368,-16895.158,-48049.098,Moderate,Industrial Zone Upstream
16.508566,80.60546,130.26775,11302.917,-22807.072,Moderate,Industrial Zone Upstream
16.508566,80.60715,118.09033,-12638.272,-2284.1355,Moderate,Industrial Zone Upstream
16.508566,80.60883,146.25766,-1399.7739,-10922.619,Moderate,Industrial Zone Upstream
16.508566,80.61052,97.475296,1178.602,6372.0938,Low,Industrial Zone Upstream
16.506947,80.58352,106.79644,9587.852,-19978.678,Moderate,Industrial Zone Upstream
16.506947,80.58521,146.234,-8717.491,45225.902,Moderate,Industrial Zone Upstream
16.506947,80.5869,160.0191,-6529.918,-28232.736,Moderate,Industrial Zone Upstream
16.506947,80.588585,157.1547,21372.025,32951.15,Moderate,Industrial Zone Upstream
16.506947,80.59027,146.27957,81983.09,78738.7,Moderate,Industrial Zone Upstream
16.506947,80.59196,130.4818,35122.78,102531.56,Moderate,Industrial Zone Upstream
16.506947,80.600395,119.44399,22284.32,26183.74,Moderate,Industrial Zone Upstream
16.506947,80.60208,130.04988,-40793.26,8822.768,Moderate,Industrial Zone Upstream
16.506947,80.603775,138.61061,-5456.1323,4953.462,Moderate,Industrial Zone Upstream
16.506947,80.60546,115.04981,-8366.297,-6139.2017,Moderate,Industrial Zone Upstream
16.506947,80.60715,117.879524,-12256.621,-5164.093,Moderate,Industrial Zone Upstream
16.506947,80.60883,163.20055,1606.4923,-7141.4517,Moderate,Industrial Zone Upstream
16.506947,80.61052,170.47977,-10959.491,-978.29785,Moderate,Industrial Zone Upstream
16.506947,80.61221,142.95139,-8919.721,-8194.154,Moderate,Industrial Zone Upstream
16.50533,80.588585,155.30797,-161599.94,-54734.785,Moderate,Industrial Zone Upstream
16.50533,80.59027,153.34248,-132308.08,-62484.227,Moderate,Industrial Zone Upstream
16.50533,80.59196,157.3342,26573.408,29188.908,Moderate,Industrial Zone Upstream
16.50533,80.59365,168.1125,-142601.7,52247.586,Moderate,Industrial Zone Upstream
16.50533,80.59534,167.62021,130775.164,71165.56,Moderate,Industrial Zone Upstream
16.50533,80.59702,160.23705,63165.934,59585.445,Moderate,Industrial Zone Upstream
16.50533,80.600395,136.7561,8870.246,22658.465,Moderate,Industrial Zone Upstream
16.50533,80.60208,149.17488,13060.247,27305.07,Moderate,Industrial Zone Upstream
16.50533,80.603775,124.20757,-1421.4363,5157.324,Moderate,Industrial Zone Upstream
16.50533,80.60546,93.58265,-13883.036,3794.0574,Low,Industrial Zone Upstream
16.50533,80.60715,140.16728,-16717.875,-12528.965,Moderate,Industrial Zone Upstream
16.50533,80.60883,165.12018,-21321.387,-8538.726,Moderate,Industrial Zone Upstream
16.50533,80.61052,168.10127,-8595.339,-10106.995,Moderate,Industrial Zone Upstream
16.50533,80.61221,160.24352,-1419.2416,-12604.852,Moderate,Industrial Zone Upstream
16.50533,80.6139,136.31303,6531.0786,-14657.568,Moderate,Industrial Zone Upstream
16.50533,80.615585,105.83817,-1005.07904,-10563.454,Moderate,Industrial Zone Upstream
16.50533,80.61727,115.543274,-7586.1387,-21295.834,Moderate,Industrial Zone Upstream
16.503712,80.59196,140.38658,-127798.61,-88880.98,Moderate,Industrial Zone Upstream
16.503712,80.59365,171.32838,-83195.97,-70571.37,Moderate,Industrial Zone Upstream
16.503712,80.59534,176.63681,124708.99,-47395.258,Moderate,Industrial Zone Upstream
16.503712,80.59702,182.29564,26809.979,-33732.41,Moderate,Industrial Zone Upstream
16.503712,80.59871,172.31161,49819.684,-18689.7,Moderate,Industrial Zone Upstream
16.503712,80.600395,166.62254,5540.896,10748.674,Moderate,Industrial Zone Upstream
16.503712,80.60208,158.81584,9452.3125,19019.059,Moderate,Industrial Zone Upstream
16.503712,80.603775,78.26975,8399.803,2785.5396,Low,Industrial Zone Upstream
16.503712,80.60546,89.79615,-4433.8555,2939.2446,Low,Industrial Zone Upstream
16.503712,80.60715,160.78603,-13947.373,15792.091,Moderate,Industrial Zone Upstream
16.503712,80.60883,168.78474,-14945.908,4444.524,Moderate,Industrial Zone Upstream
16.503712,80.61052,156.97722,-9791.346,4262.03,Moderate,Industrial Zone Upstream
16.503712,80.61221,152.38155,15334.195,12412.018,Moderate,Industrial Zone Upstream
16.503712,80.6139,163.3245,19635.889,14364.985,Moderate,Industrial Zone Upstream
16.503712,80.615585,165.47092,-4139.224,-3185.858,Moderate,Industrial Zone Upstream
16.503712,80.61727,111.99393,-1639.695,-11221.102,Moderate,Industrial Zone Upstream
16.503712,80.61896,76.23267,-771.3396,-1445.6969,Low,Industrial Zone Upstream
16.502092,80.59702,159.65004,43622.617,-51204.33,Moderate,Industrial Zone Upstream
16.502092,80.59871,172.41255,3232.849,-3049.0066,Moderate,Industrial Zone Upstream
16.502092,80.600395,159.04985,-6819.754,12883.616,Moderate,Industrial Zone Upstream
16.502092,80.60208,123.53743,11946.492,1338.6138,Moderate,Industrial Zone Upstream
16.502092,80.60546,115.749825,2529.4998,10282.289,Moderate,Industrial Zone Upstream
16.502092,80.60715,169.8969,16336.041,15532.854,Moderate,Industrial Zone Upstream
16.502092,80.60883,170.21678,-2588.462,-17679.719,Moderate,Industrial Zone Upstream
16.502092,80.61052,152.03958,-12357.378,-8624.303,Moderate,Industrial Zone Upstream
16.502092,80.61221,155.24522,18975.018,-10076.012,Moderate,Industrial Zone Upstream
16.502092,80.6139,161.16948,-35.0148,-25233.225,Moderate,Industrial Zone Upstream
16.502092,80.615585,155.45674,8167.5225,-14190.469,Moderate,Industrial Zone Upstream
16.502092,80.61727,153.14061,9443.795,-9686.633,Moderate,Industrial Zone Upstream
16.502092,80.61896,92.46084,-8206.818,4416.1255,Low,Industrial Zone Upstream
16.502092,80.62065,134.13039,-23262.178,-7211.8564,Moderate,Industrial Zone Upstream
16.500475,80.60715,103.36523,1921.7401,711.5598,Moderate,Industrial Zone Upstream
16.500475,80.60883,137.51125,-3403.126,4839.2856,Moderate,Industrial Zone Upstream
16.500475,80.61052,156.83766,-10548.885,-6187.901,Moderate,Industrial Zone Upstream
16.500475,80.61221,163.38315,27031.787,-14323.982,Moderate,Industrial Zone Upstream
16.500475,80.6139,170.31438,2182.6838,4441.9155,Moderate,Industrial Zone Upstream
16.500475,80.615585,163.0365,-5829.8994,14181.905,Moderate,Industrial Zone Upstream
16.500475,80.61727,152.08871,12220.266,19294.096,Moderate,Industrial Zone Upstream
16.500475,80.61896,147.03496,-16713.312,11156.285,Moderate,Industrial Zone Upstream
16.500475,80.62065,139.41188,-28814.773,-9200.237,Moderate,Industrial Zone Upstream
16.500475,80.62234,155.45168,-16260.447,-14399.14,Moderate,Industrial Zone Upstream
16.498856,80.60883,92.8653,-2677.914,-199.37437,Low,Industrial Zone Upstream
16.498856,80.61052,115.84109,6924.701,9261.363,Moderate,Industrial Zone Upstream
16.498856,80.61221,160.8553,19061.191,5873.455,Moderate,Industrial Zone Upstream
16.498856,80.6139,179.03444,3186.044,-24604.64,Moderate,Industrial Zone Upstream
16.498856,80.615585,185.39882,-28008.48,-27309.088,Moderate,Industrial Zone Upstream
16.498856,80.61727,178.45174,-6035.0083,-28785.305,Moderate,Industrial Zone Upstream
16.498856,80.61896,156.82646,-14627.272,468.08435,Moderate,Industrial Zone Upstream
16.498856,80.62065,148.19913,-20892.533,-3178.1287,Moderate,Industrial Zone Upstream
16.498856,80.62234,167.27339,-18025.012,-8591.193,Moderate,Industrial Zone Upstream
16.498856,80.62402,157.74397,-8208.228,-13434.171,Moderate,Industrial Zone Upstream
16.498856,80.62571,148.21657,-3293.082,-7305.2524,Moderate,Industrial Zone Upstream
16.497238,80.61052,131.94058,9731.508,14923.148,Moderate,Industrial Zone Upstream
16.497238,80.61221,164.7031,26336.71,32198.29,Moderate,Industrial Zone Upstream
16.497238,80.6139,166.34087,15618.228,16801.387,Moderate,Industrial Zone Upstream
16.497238,80.615585,174.03983,-18420.95,-10530.071,Moderate,Industrial Zone Upstream
16.497238,80.61727,191.44289,-22693.836,-22673.938,Moderate,Industrial Zone Upstream
16.497238,80.61896,177.23462,-20368.04,-9677.666,Moderate,Industrial Zone Upstream
16.497238,80.62065,148.51581,-20587.484,2262.9758,Moderate,Industrial Zone Upstream
16.497238,80.62234,140.17105,-16084.731,-3869.1594,Moderate,Industrial Zone Upstream
16.497238,80.62402,107.36235,-916.88824,-6890.018,Moderate,Industrial Zone Upstream
16.497238,80.62571,113.696396,9319.247,2517.729,Moderate,Industrial Zone Upstream
16.497238,80.627396,119.98819,4043.255,-898.5278,Moderate,Industrial Zone Upstream
16.49562,80.6139,161.88124,23866.578,37195.984,Moderate,Industrial Zone Upstream
16.49562,80.615585,150.01033,4187.5757,27136.303,Moderate,Industrial Zone Upstream
16.49562,80.61727,165.4759,14932.135,30249.064,Moderate,Industrial Zone Upstream
16.49562,80.61896,183.60277,-27743.322,-6110.086,Moderate,Industrial Zone Upstream
16.49562,80.62065,182.1747,-3703.2632,-25041.857,Moderate,Industrial Zone Upstream
16.49562,80.62234,164.21387,-23881.338,-12257.077,Moderate,Industrial Zone Upstream
16.49562,80.62402,127.96098,208.29837,-10267.565,Moderate,Industrial Zone Upstream
16.49562,80.62571,114.39588,6891.3584,-4355.8027,Moderate,Industrial Zone Upstream
16.49562,80.627396,118.04235,-182.2422,-4147.8896,Moderate,Industrial Zone Upstream
16.49562,80.62908,104.80198,5205.482,588.7054,Moderate,Industrial Zone Upstream
16.494001,80.615585,148.70305,8895.672,22734.664,Moderate,Industrial Zone Upstream
16.494001,80.61727,163.34688,34433.875,27631.154,Moderate,Industrial Zone Upstream
16.494001,80.61896,175.57774,14747.977,9227.938,Moderate,Industrial Zone Upstream
16.494001,80.62065,177.69621,-6165.83,-23580.46,Moderate,Industrial Zone Upstream
16.494001,80.62234,186.19041,-35973.22,-62343.047,Moderate,Industrial Zone Upstream
16.494001,80.62402,147.20406,-13866.946,-31289.514,Moderate,Industrial Zone Upstream
16.494001,80.62571,128.3556,-3869.5872,-9504.679,Moderate,Industrial Zone Upstream
16.494001,80.627396,118.2859,2886.0417,-7316.3364,Moderate,Industrial Zone Upstream
16.494001,80.62908,118.15963,115.01505,-9750.48,Moderate,Industrial Zone Upstream
16.494001,80.630775,111.76851,-1423.5911,-8316.455,Moderate,Industrial Zone Upstream
16.494001,80.63246,98.47822,791.5116,-9368.801,Low,Industrial Zone Upstream
16.494001,80.63415,143.41614,-4410.582,-16878.883,Moderate,Industrial Zone Upstream
16.492384,80.61727,164.72974,23071.43,27177.611,Moderate,Industrial Zone Upstream
16.492384,80.61896,163.21857,24593.668,33030.06,Moderate,Industrial Zone Upstream
16.492384,80.62065,160.05486,23620.66,14898.631,Moderate,Industrial Zone Upstream
16.492384,80.62234,172.09642,-15487.563,21221.797,Moderate,Industrial Zone Upstream
16.492384,80.62402,172.87746,-27487.314,-2732.2075,Moderate,Industrial Zone Upstream
16.492384,80.62571,125.197105,-3793.4583,-18289.615,Moderate,Industrial Zone Upstream
16.492384,80.627396,111.74235,1824.4158,-16713.781,Moderate,Industrial Zone Upstream
16.492384,80.62908,101.536896,1701.4884,-10388.807,Moderate,Industrial Zone Upstream
16.492384,80.630775,110.2546,-2637.7688,-14108.642,Moderate,Industrial Zone Upstream
16.492384,80.63246,107.62188,-3101.4412,-15759.288,Moderate,Industrial Zone Upstream
16.492384,80.63415,89.54745,-724.9266,-1995.3859,Low,Industrial Zone Upstream
16.492384,80.63583,97.7842,3398.7153,-2079.2842,Low,Industrial Zone Upstream
16.492384,80.63752,119.43964,97.27841,-4878.5283,Moderate,Industrial Zone Upstream
16.492384,80.63921,109.61413,3261.8665,4047.524,Moderate,Industrial Zone Upstream
16.492384,80.6409,86.414375,6623.556,7640.6187,Low,Industrial Zone Upstream
16.490767,80.48902,145.68555,10508.351,1842.899,Moderate,Agricultural Runoff
16.490767,80.49071,165.35112,-612.44434,-6624.502,Moderate,Agricultural Runoff
16.490767,80.61896,134.60588,23879.967,14363.019,Moderate,Industrial Zone Upstream
16.490767,80.62065,120.19981,20167.307,10510.502,Moderate,Industrial Zone Upstream
16.490767,80.62234,136.9017,-6252.1514,26102.947,Moderate,Industrial Zone Upstream
16.490767,80.62402,134.86772,-7549.847,15866.755,Moderate,Industrial Zone Upstream
16.490767,80.62571,135.34526,-9706.318,8146.117,Moderate,Industrial Zone Upstream
16.490767,80.627396,135.5595,3267.5334,-13293.614,Moderate,Industrial Zone Upstream
16.490767,80.62908,91.56168,-388.90234,-15196.718,Low,Industrial Zone Upstream
16.490767,80.630775,93.05083,-6108.4487,-12357.173,Low,Industrial Zone Upstream
16.490767,80.63921,60.17357,12937.741,9914.862,Low,Industrial Zone Upstream
16.490767,80.6409,48.197998,12568.81,10002.355,Low,Industrial Zone Upstream
16.489147,80.62065,91.01883,-1048.2917,-24.101555,Low,Industrial Zone Upstream
16.489147,80.62234,93.70786,1886.5933,5303.8843,Low,Industrial Zone Upstream
16.489147,80.62402,88.06876,-7922.9497,-4779.8086,Low,Industrial Zone Upstream
16.489147,80.62571,94.637596,6234.427,-13197.05,Low,Industrial Zone Upstream
16.489147,80.627396,90.60067,13234.936,-7999.1772,Low,Industrial Zone Upstream
16.489147,80.62908,95.89756,-6189.2812,-8815.976,Low,Industrial Zone Upstream
16.489147,80.630775,80.32593,-13771.631,995.9341,Low,Industrial Zone Upstream
16.48753,80.62234,75.52502,-2891.1243,-4335.426,Low,Industrial Zone Upstream
16.48753,80.62402,58.605156,-5710.6226,-18950.793,Low,Industrial Zone Upstream
16.48753,80.62571,63.25714,2785.2634,-11831.407,Low,Industrial Zone Upstream
16.48753,80.627396,71.92444,2247.1306,-7410.7344,Low,Industrial Zone Upstream
16.48753,80.62908,72.7669,-4717.223,-1091.0857,Low,Industrial Zone Upstream
16.48753,80.630775,66.34954,-24825.99,23601.346,Low,Industrial Zone Upstream
16.48753,80.63246,73.37595,-14338.591,35809.316,Low,Industrial Zone Upstream
16.485912,80.62402,61.18574,-4350.549,-2844.9268,Low,Industrial Zone Upstream
16.485912,80.62571,64.56408,5074.227,6482.9478,Low,Industrial Zone Upstream
16.485912,80.627396,72.50799,5695.0405,1195.5571,Low,Industrial Zone Upstream
16.485912,80.62908,76.28039,-11997.352,5838.41,Low,Industrial Zone Upstream
16.485912,80.630775,73.835205,-34547.1,14141.234,Low,Industrial Zone Upstream
16.485912,80.63246,60.9208,-16130.902,23899.596,Low,Industrial Zone Upstream
16.485912,80.63415,68.952,21045.521,23470.004,Low,Industrial Zone Upstream
16.485912,80.64427,78.0268,2967.724,2798.2905,Low,Industrial Zone Upstream
16.485912,80.64596,73.32683,3021.848,1923.9111,Low,Industrial Zone Upstream
16.484293,80.62402,87.482,-288.15326,6949.539,Low,Industrial Zone Upstream
16.484293,80.62571,107.55781,16942.19,12538.158,Moderate,Industrial Zone Upstream
16.484293,80.627396,90.840744,14533.424,4214.846,Low,Industrial Zone Upstream
16.484293,80.62908,90.01364,-14717.048,-453.77344,Low,Industrial Zone Upstream
16.484293,80.630775,87.97863,-21939.67,-18162.627,Low,Industrial Zone Upstream
16.484293,80.63246,91.9414,-13880.159,-19102.676,Low,Industrial Zone Upstream
16.484293,80.63415,94.42332,-6999.8184,-14047.764,Low,Industrial Zone Upstream
16.484293,80.63583,104.69877,18214.744,-12671.46,Moderate,Industrial Zone Upstream
16.482676,80.62571,135.2017,29460.018,17374.457,Moderate,Industrial Zone Upstream
16.482676,80.627396,113.163414,22782.467,5202.867,Moderate,Industrial Zone Upstream
16.482676,80.62908,99.71461,-7754.7534,3177.7139,Low,Industrial Zone Upstream
16.482676,80.630775,93.22219,-1078.949,-17693.316,Low,Industrial Zone Upstream
16.482676,80.63246,126.15365,-10796.669,-17917.889,Moderate,Industrial Zone Upstream
16.482676,80.63415,139.80466,-6318.3276,-25830.459,Moderate,Industrial Zone Upstream
16.482676,80.63583,136.70274,-9738.341,-29514.053,Moderate,Industrial Zone Upstream
16.482676,80.63752,146.94875,-17922.045,-28325.379,Moderate,Industrial Zone Upstream
16.482676,80.654396,57.80491,3353.0354,4012.9944,Low,Industrial Zone Upstream
16.481058,80.627396,127.56271,20237.621,17657.64,Moderate,Industrial Zone Upstream
16.481058,80.62908,144.5984,-3993.98,25908.426,Moderate,Industrial Zone Upstream
16.481058,80.630775,116.1097,1691.9734,17098.988,Moderate,Industrial Zone Upstream
16.481058,80.63246,89.952934,-4235.2295,6740.843,Low,Industrial Zone Upstream
16.481058,80.63415,142.3982,314.73553,9436.277,Moderate,Industrial Zone Upstream
16.481058,80.63583,152.64238,-5623.936,8346.42,Moderate,Industrial Zone Upstream
16.481058,80.63752,167.13853,-37544.41,-25330.553,Moderate,Industrial Zone Upstream
16.481058,80.63921,173.37122,-33609.29,-29565.623,Moderate,Industrial Zone Upstream
16.479439,80.627396,109.11259,4601.479,16012.803,Moderate,Industrial Zone Upstream
16.479439,80.62908,149.4997,15062.075,28724.805,Moderate,Industrial Zone Upstream
16.479439,80.630775,102.449135,8429.895,13778.957,Moderate,Industrial Zone Upstream
16.479439,80.63246,110.70869,2869.4724,17103.523,Moderate,Industrial Zone Upstream
16.479439,80.63415,82.0877,2324.4167,8452.238,Low,Industrial Zone Upstream
16.479439,80.63583,155.76295,12129.7705,-4481.955,Moderate,Industrial Zone Upstream
16.479439,80.63752,166.49748,-30941.334,-6505.2275,Moderate,Industrial Zone Upstream
16.479439,80.63921,188.42267,-8281.562,-26370.764,Moderate,Industrial Zone Upstream
16.479439,80.6409,168.77937,-30335.807,-27923.66,Moderate,Industrial Zone Upstream
16.477821,80.62908,203.95718,24956.787,51231.664,Moderate,Industrial Zone Upstream
16.477821,80.630775,145.7789,8714.899,28602.78,Moderate,Industrial Zone Upstream
16.477821,80.63246,114.451164,15522.443,18682.385,Moderate,Industrial Zone Upstream
16.477821,80.63415,81.80778,6377.771,7147.4956,Low,Industrial Zone Upstream
16.477821,80.63583,143.1371,5414.6772,28456.812,Moderate,Industrial Zone Upstream
16.477821,80.63752,171.52277,-1818.6996,22021.441,Moderate,Industrial Zone Upstream
16.477821,80.63921,177.99232,-5640.2646,1638.575,Moderate,Industrial Zone Upstream
16.477821,80.6409,199.08809,-23082.832,-20562.582,Moderate,Industrial Zone Upstream
16.477821,80.642586,146.35164,-22645.016,-19937.48,Moderate,Industrial Zone Upstream
16.476202,80.49746,128.99187,28272.158,20917.393,Moderate,Agricultural Runoff
16.476202,80.499146,127.02009,-15124.641,-2453.7485,Moderate,Agricultural Runoff
16.476202,80.50083,90.47565,-7617.3384,545.37555,Low,Agricultural Runoff
16.476202,80.630775,229.7953,32841.254,46195.188,Moderate,Industrial Zone Upstream
16.476202,80.63246,150.18068,14994.542,20106.613,Moderate,Industrial Zone Upstream
16.476202,80.63415,82.753654,9966.984,3964.216,Low,Industrial Zone Upstream
16.476202,80.63583,120.701706,8452.108,1889.348,Moderate,Industrial Zone Upstream
16.476202,80.63752,180.6186,-726.48926,-1790.9994,Moderate,Industrial Zone Upstream
16.476202,80.63921,165.7523,6284.791,3409.0151,Moderate,Industrial Zone Upstream
16.476202,80.6409,171.58769,-14483.904,-16835.803,Moderate,Industrial Zone Upstream
16.476202,80.642586,172.75609,-14308.209,-25562.504,Moderate,Industrial Zone Upstream
16.476202,80.64427,171.2452,-31701.148,-27636.39,Moderate,Industrial Zone Upstream
16.474585,80.499146,86.311424,5748.895,8753.832,Low,Agricultural Runoff
16.474585,80.50083,76.32814,1082.1897,5515.975,Low,Agricultural Runoff
16.474585,80.63246,161.50749,26886.01,12508.695,Moderate,Industrial Zone Upstream
